height,weight
173.694,52.079
169.11,57.865
183.067,62.345
168.019,53.58
174.513,51.422
175.672,65.632
176.449,50.952
169.188,45.301
167.109,53.176
167.047,50.881
170.755,60.151
175.955,54.582
173.937,58.33
178.379,62.915
168.82,56.675
172.657,56.692
174.77,54.498
173.544,53.735
176.478,57.161
172.801,62.115
176.5,63.357
176.215,51.049
175.86,54.918
174.473,59.482
181.505,63.378
171.173,55.337
174.072,60.88
178.518,57.963
171.839,50.28
170.71,55.911
168.451,48.433
162.037,52.104
176.936,59.86
174.371,58.374
171.093,55.377
178.663,59.657
171.066,53.677
169.845,51.822
176.604,57.614
175.01,67.019
177.832,64.515
179.321,66.054
174.187,64.02
164.678,44.491
166.423,54.499
164.989,54.005
168.41,56.186
176.493,48.129
176.519,60.001
174.784,56.754
175.917,61.737
171.18,60.873
179.99,57.812
167.14,59.309
164.127,59.038
178.274,63.953
165.43,65.784
168.324,55.329
171.823,61.156
180.111,58.486
175.113,63.593
177.518,51.341
171.53,62.612
165.436,53.514
174.631,57.241
169.278,51.672
167.575,54.762
174.585,59.06
166.826,59.504
166.517,52.112
171.942,57.633
169.726,51.795
173.908,59.435
174.998,60.836
165.314,52.275
182.294,53.091
177.515,56.454
164.769,57.256
178.048,64.142
171.093,59.209
172.772,65.443
169.504,58.27
166.697,57.686
167.119,52.707
179.359,58.596
182.229,55.914
171.447,59.377
168.486,54.676
172.529,60.942
174.32,59.466
170.442,51.574
163.053,47.39
179.654,56.967
160.363,53.818
175.895,58.836
163.887,54.108
168.568,57.205
171.78,56.686
171.343,55.824
175.208,55.435
168.668,57.213
174.074,59.718
165.829,50.527
173.172,67.76
175.195,54.44
179.211,58.767
175.036,54.944
173.692,57.937
178.606,51.929
172.424,63.866
171.262,44.846
177.949,58.56
178.297,65.981
168.059,47.178
168.596,58.312
177.796,59.292
175.238,66.334
175.117,63.276
165.087,55.871
175.542,56.633
172.554,52.585
170.216,60.996
165.927,64.149
181.493,60.978
172.749,56.365
164.792,50.987
173.1,54.121
169.33,52.745
174.408,55.973
171.159,55.924
173.967,54.81
169.636,50.129
175.838,52.499
167.562,57.928
168.542,55.017
174.095,59.679
167.927,46.511
173.453,50.905
171.288,55.009
167.907,49.518
174.03,57.615
171.087,55.51
166.816,60.003
169.894,60.553
165.409,55.026
174.289,57.485
167.973,51.425
179.923,62.242
175.008,66.022
168.194,58.72
172.891,60.454
173.585,57.491
174.767,62.513
170.334,52.691
167.795,50.465
159.329,53.117
180.858,56.64
170.736,56.621
166.773,50.286
172.889,56.811
178.064,63.067
169.431,54.788
172.003,59.748
159.193,49.861
165.849,48.119
170.701,54.262
170.93,65.427
173.839,60.403
179.786,66.289
168.638,58.055
170.791,50.918
176.123,63.705
166.052,53.65
181.596,56.398
179.912,60.402
168.267,51.206
165.754,51.473
165.633,57.064
175.535,57.291
180.705,57.004
169.647,58.433
176.048,69.532
164.853,59.956
166.253,51.681
175.989,54.228
166.506,50.944
177.113,62.321
170.329,52.121
177.864,60.328
181.364,65.171
165.6,57.295
169.105,55.624
176.267,60.823
173.852,56.466
184.764,55.571
171.365,61.069
183.097,67.294
168.948,60.859
173.988,62.382
176.563,63.584
184.603,72.787
164.794,53.278
169.711,59.593
162.844,58.124
178.276,57.742
163.525,50.455
172.219,58.292
176.125,58.613
166.128,59.915
176.732,63.274
168.197,51.511
166.443,46.417
169.71,61.905
170.395,57.491
168.712,60.481
164.338,48.647
170.867,56.323
169.011,51.45
174.709,60.113
172.964,58.672
166.76,49.028
170.931,58.888
178.998,63.968
174.684,63.382
170.972,60.832
181.434,60.248
175.966,62.507
174.284,55.387
178.779,65.5
175.016,51.505
177.688,62.341
175.465,57.394
174.202,57.822
176.68,61.171
172.404,59.57
172.833,56.785
176.825,59.198
171.152,57.422
177.973,60.579
166.95,57.226
174.417,54.659
175.868,65.307
171.717,57.805
170.252,59.317
174.066,58.955
172.876,59.833
177.528,54.835
177.69,57.678
181.274,57.298
180.414,60.115
171.335,56.602
166.751,50.44
179.196,53.55
164.419,57.589
173.727,57.177
169.569,64.146
178.724,64.972
172.916,55.082
180.22,69.99
166.542,56.129
176.358,48.185
170.972,57.475
180.143,60.277
174.533,54.87
168.932,60.133
178.464,58.894
170.603,50.348
178.424,54.775
176.869,59.705
168.242,54.107
177.381,57.071
174.499,59.266
176.867,63.032
180.327,61.026
179.553,67.638
176.191,55.924
173.058,52.986
179.817,54.796
168.107,44.39
176.33,63.897
175.298,53.284
170.867,56.359
174.961,65.203
171.039,56.719
174.41,64.618
168.222,58.526
174.666,55.481
176.612,52.196
181.585,64.59
168.935,60.545
172.248,55.767
165.721,55.243
167.686,45.505
166.323,52.633
173.131,56.957
165.16,60.902
169.89,58.895
171.196,43.665
166.781,49.489
172.606,57.978
161.611,50.215
175.729,49.009
169.04,47.887
175.859,49.967
175.931,53.445
167.624,55.643
182.202,56.779
168.787,52.288
168.637,61.666
169.713,57.579
172.442,56.614
172.329,54.985
176.187,61.052
163.507,56.018
185.161,62.884
170.169,52.656
182.154,60.867
178.036,61.515
174.169,65.323
175.261,61.178
175.791,54.738
176.442,60.535
179.81,59.116
174.723,53.662
172.543,61.368
168.871,57.176
165.79,45.921
166.39,44.714
171.297,52.355
175.669,68.496
172.307,52.274
168.904,59.586
174.474,52.934
171.219,64.438
174.491,58.219
170.506,54.02
176.719,56.725
178.703,57.951
180.415,61.701
170.224,54.059
182.032,63.438
173.083,47.215
177.555,66.03
174.389,53.68
172.374,49.984
171.712,56.581
173.791,64.885
163.307,50.459
178.452,59.312
169.997,53.012
173.053,50.858
173.931,57.066
179.589,58.918
184.096,63.174
169.166,54.982
176.604,58.286
176.566,62.905
175.594,66.225
169.695,58.12
170.064,57.6
166.562,60.182
170.173,55.491
172.88,64.128
170.524,67.862
174.72,63.595
178.812,57.88
170.611,50.796
171.812,56.71
174.306,59.592
170.136,58.811
180.744,65.129
171.598,58.91
173.245,59.788
169.626,58.506
164.343,53.434
168.268,53.6
171.468,50.406
178.781,60.037
168.367,62.901
168.7,50.037
172.502,54.631
168.728,59.111
179.107,65.643
175.84,53.129
172.716,55.515
176.931,63.504
183.309,61.689
176.514,53.79
163.541,51.557
163.959,51.957
173.323,51.1
172.789,53.107
168.733,43.359
177.463,67.305
170.081,50.657
174.823,56.741
169.931,58.733
170.966,57.172
171.504,56.128
169.702,62.425
167.19,54.45
181.325,65.553
166.005,52.364
160.66,47.573
166.601,55.501
172.184,62.486
174.278,53.556
169.932,53.295
177.864,63.226
168.213,57.671
172.062,64.506
174.992,59.65
175.568,60.365
171.315,55.777
171.856,54.504
180.235,59.381
182.695,69.846
170.93,59.983
162.439,56.337
177.373,62.02
173.673,51.886
172.613,65.607
169.106,56.155
172.01,63.943
162.375,48.327
176.433,58.753
174.84,59.555
167.506,57.953
167.006,57.727
179.007,62.975
165.073,52.325
171.23,57.897
173.696,55.369
177.943,65.169
170.357,45.379
175.511,56.985
167.551,50.275
169.103,52.035
170.935,56.981
180.884,63.208
173.079,56.796
173.584,59.802
167.472,59.885
168.422,48.97
170.398,49.946
171.528,53.45
172.786,52.42
174.766,49.038
172.346,56.243
176.733,60.908
165.987,46.334
169.316,45.432
179.506,64.16
178.144,61.916
171.248,51.931
176.456,51.991
171.774,61.588
170.643,59.568
163.724,56.94
175.152,55.287
171.812,58.515
164.673,51.124
175.947,58.692
169.753,53.23
183.477,68.63
165.127,43.41
173.589,57.401
169.219,58.939
170.404,60.582
175.392,58.012
173.316,60.63
173.673,61.236
170.277,62.769
179.846,60.202
169.501,64.227
166.93,49.02
168.706,50.532
171.647,60.738
176.691,58.511
171.773,54.877
165.509,55.301
170.7,59.035
176.764,57.801
164.831,51.022
173.619,57.308
167.205,56.341
168.114,57.198
178.629,58.866
162.737,52.81
170.615,50.819
164.908,58.962
171.283,60.51
174.826,53.818
175.421,54.267
177.107,58.653
168.738,56.183
172.293,58.741
166.439,54.157
176.468,67.929
167.358,54.411
180.147,63.621
161.217,45.651
165.204,62.046
170.592,59.028
176.21,48.284
177.15,59.175
174.462,61.554
170.806,53.08
165.286,47.892
170.924,56.423
177.333,57.557
179.118,54.837
169.228,59.42
169.911,54.903
172.216,47.657
172.665,59.147
170.218,53.729
164.11,54.497
168.124,49.265
172.904,55.876
172.649,50.687
162.955,58.276
177.186,54.594
163.379,47.346
176.095,58.055
181.545,69.258
163.649,48.874
172.843,63.359
173.765,56.332
177.546,60.592
172.791,60.927
182.827,69.149
170.35,51.813
171.379,65.203
167.02,56.15
175.562,53.299
176.829,58.175
163.64,42.351
174.905,56.331
181.236,67.816
165.785,49.691
170.37,52.959
170.615,59.499
166.96,42.694
174.455,60.457
175.528,47.723
172.836,54.376
176.291,58.208
180.723,69.771
171.644,56.192
168.138,51.579
172.397,66.836
166.023,63.057
177.306,70.499
169.289,54.138
174.879,58.263
177.38,61.423
165.926,54.166
164.427,59.161
161.235,45.408
175.97,65.649
174.887,59.125
169.405,48.041
163.298,56.376
168.544,58.203
177.105,55.565
169.583,54.818
173.916,62.051
182.035,71.214
178.595,60.825
170.876,56.721
176.622,69.404
184.848,68.972
177.178,59.788
176.066,51.592
171.695,51.532
174.765,57.294
167.917,47.776
169.292,52.974
176.659,70.452
178.378,66.019
174.68,58.718
175.64,64.018
166.818,52.385
173.143,48.913
171.735,56.11
178.418,56.756
175.743,64.226
174.793,59.666
168.479,51.94
171.25,63.322
171.633,55.454
163.452,60.125
174.181,60.957
170.321,53.212
172.969,56.311
181.809,53.188
177.968,67.875
166.828,56.405
167.826,50.815
171.639,47.361
170.564,55.449
175.376,60.075
175.774,65.943
177.065,58.375
165.851,51.377
161.647,54.699
171.309,55.088
170.849,70.431
176.967,68.273
176.526,58.131
176.265,60.226
176.829,58.05
170.055,57.021
165.356,45.785
179.336,60.358
177.301,60.123
162.767,54.005
182.243,59.911
177.448,62.932
179.272,54.919
176.242,48.508
186.455,58.808
170.483,55.02
168.167,54.717
174.128,55.092
168.138,50.812
177.712,64.354
176.001,58.612
172.349,51.845
172.633,64.151
174.12,56.116
174.636,56.134
169.054,60.894
179.317,59.012
170.246,54.315
171.231,52.624
175.766,53.055
179.851,65.324
171.728,49.944
175.377,56.205
168.72,60.714
170.478,48.769
168.376,47.235
178.495,62.981
171.951,58.734
169.814,65.141
171.743,63.786
178.159,62.173
180.483,52.974
161.01,58.433
182.363,60.201
164.783,49.132
169.282,56.34
169.335,55.602
171.095,59.878
172.178,64.294
171.845,55.307
172.706,54.686
170.705,59.353
171.868,50.334
179.806,56.28
166.631,51.473
174.712,64.227
177.731,69.949
185.131,63.001
173.921,61.144
169.662,61.758
170.961,61.81
176.003,62.476
173.463,63.794
175.287,56.944
172.343,55.793
168.968,54.305
178.524,61.42
172.16,62.568
170.838,53.121
171.559,54.831
177.955,67.605
176.423,60.78
171.793,52.817
175.191,53.722
168.36,58.861
177.169,47.421
176.327,57.975
180.514,68.913
173.573,63.171
170.476,60.005
171.413,48.545
167.348,54.497
167.205,46.369
175.648,58.57
172.059,59.832
173.529,60.323
165.457,53.4
168.283,54.562
170.894,51.333
181.023,58.699
170.818,55.437
168.755,55.01
169.791,48.897
177.184,63.836
175.431,60.529
176.936,59.006
175.099,56.763
170.586,49.309
176.274,59.237
173.601,61.545
179.099,61.159
176.492,56.04
169.944,45.365
173.055,55.082
181.081,62.573
178.355,53.847
174.085,67.335
175.216,53.53
170.793,60.311
174.953,55.913
178.088,61.456
177.198,59.915
176.085,53.249
174.888,51.063
171.483,56.094
171.901,60.176
173.487,63.635
172.263,57.14
165.544,50.222
170.737,59.628
166.902,57.559
169.22,61.277
177.901,67.392
176.728,63.037
175.415,62.762
171.439,48.121
163.802,43.338
171.026,58.239
166.962,64.296
168.264,63.141
176.648,61.942
180.119,63.119
171.334,55.875
169.705,59.543
167.834,58.096
166.331,55.317
172.653,52.489
173.176,58.037
174.635,58.221
178.892,62.79
172.324,55.573
177.398,58.415
173.227,56.999
174.052,57.29
164.922,55.965
169.992,60.563
177.167,57.14
177.458,56.394
168.261,59.618
168.458,61.323
185.021,64.405
171.189,59.546
165.147,52.133
179.312,64.783
178.232,66.287
171.343,61.768
170.858,55.97
177.335,59.849
168.27,59.105
176.865,68.188
171.61,62.766
175.803,59.581
178.409,60.528
174.617,63.839
178.323,57.423
173.229,59.535
175.308,64.96
171.88,58.429
162.741,62.891
169.153,56.763
163.107,49.616
170.999,50.694
173.394,56.329
175.526,64.413
170.855,49.798
171.61,53.101
171.974,54.308
175.052,54.212
169.56,50.338
161.55,51.469
172.605,59.814
178.112,61.998
174.048,55.306
173.413,57.501
172.805,59.892
161.843,51.144
160.724,55.893
171.308,65.489
180.169,56.233
164.994,56.259
172.288,60.906
166.827,53.174
172.358,48.126
174.349,57.196
170.565,65.538
173.113,58.277
169.571,54.617
168.024,56.39
177.887,61.417
161.619,55.886
172.711,57.938
162.219,45.807
177.659,60.614
173.578,60.794
171.954,57.802
170.514,52.441
174.654,51.884
166.619,55.777
168.445,45.564
176.38,63.967
176.208,60.159
173.811,58.291
164.336,56.899
177.105,44.457
173.769,60.572
166.012,52.991
170.508,59.329
169.979,57.679
176.019,62.625
175.492,59.636
172.583,58.353
177.205,67.027
172.884,56.477
171.438,67.382
170.477,51.359
165.308,50.534
172.348,59.631
168.289,50.814
177.923,63.136
180.87,60.901
177.162,62.421
181.472,61.88
177.665,64.099
169.853,53.981
175.805,58.176
169.52,57.979
176.825,62.804
180.051,48.776
166.678,59.948
166.306,49.338
169.119,55.241
171.201,54.406
169.019,45.419
173.236,59.808
173.572,58.518
169.786,50.065
170.556,47.981
175.151,59.034
171.348,61.276
177.135,63.045
177.351,58.403
176.942,53.738
188.009,56.277
164.79,57.585
173.864,56.765
175.792,62.712
174.568,58.365
171.498,50.146
175.845,66.482
176.734,55.586
170.511,56.154
174.611,62.73
165.19,46.687
170.477,61.498
170.893,47.939
166.421,51.651
173.894,57.08
173.476,56.912
171.262,53.792
171.88,64.53
182.419,66.553
174.544,58.418
169.123,55.46
176.216,54.809
173.838,61.47
164.387,55.511
174.06,56.779
176.158,60.742
175.774,53.204
170.195,54.754
169.921,51.182
173.616,61.527
171.033,53.677
177.359,62.826
170.431,58.008
174.093,58.722
180.92,58.362
174.078,58.961
177.403,61.04
176.22,69.467
179.666,62.797
174.811,60.671
178.243,57.181
170.935,64.972
178.488,60.479
172.499,60.646
176.635,61.137
172.895,56.246
179.126,56.143
178.242,61.446
173.949,60.129
168.977,45.472
178.371,64.143
164.598,50.252
167.625,51.68
178.355,61.322
164.174,57.654
176.537,65.024
172.574,62.186
174.263,58.323
177.151,59.322
178.538,61.428
178.248,68.341
173.553,57.929
172.483,55.87
169.75,56.016
178.487,60.36
170.664,57.791
172.539,50.46
176.721,59.01
164.878,63.996
170.794,48.893
169.502,58.258
167.911,56.21
169.919,56.266
177.738,52.734
178.919,63.143
178.089,68.298
167.637,61.086
177.69,65.308
176.867,58.931
165.952,54.942
164.25,55.133
171.721,60.626
165.703,57.7
175.098,57.846
168.265,59.318
171.514,53.703
175.226,52.054
174.865,52.327
169.9,49.659
170.469,58.179
180.347,60.459
177.788,60.016
171.836,59.949
169.207,55.153
167.955,52.466
172.856,64.36
172.035,64.603
170.022,54.493
178.236,59.328
168.523,62.646
170.322,54.948
181.15,62.948
171.787,54.948
183.793,54.138
171.561,64.387
179.043,58.846
173.819,58.359
164.29,49.271
173.937,60.802
169.112,56.401
170.934,58.517
170.692,54.89
170.236,59.416
168.821,54.213
182.053,63.114
174.122,65.191
174.387,54.499
169.765,46.863
177.908,60.18
166.622,61.055
170.445,61.328
172.144,50.33
173.55,52.314
173.956,56.045
170.274,52.685
169.985,66.739
172.404,52.747
170.894,59.167
168.918,59.323
173.545,60.348
178.724,65.333
165.475,59.504
172.768,60.622
174.221,55.464
175.372,59.289
169.877,56.242
171.165,63.328
173.617,55.863
173.11,54.161
177.187,64.413
166.184,54.336
172.406,56.964
177.183,58.465
167.105,52.984
172.498,54.429
180.52,64.78
170.174,55.421
170.753,54.429
179.651,71.296
164.44,49.179
176.625,61.257
175.505,54.768
171.963,60.102
174.795,56.462
174.616,56.753
169.101,55.128
170.686,57.719
170.811,55.827
172.225,56.366
182.816,62.63
177.542,65.124
163.647,50.868
172.614,62.113
166.417,60.701
166.39,44.401
163.893,51.315
175.472,59.327
182.991,64.253
165.343,49.297
168.966,57.189
166.916,56.758
172.096,60.583
165.57,50.058
172.071,60.025
176.076,56.59
178.396,61.071
171.139,53.581
176.971,54.086
167.355,48.681
172.339,60.452
170.076,54.497
174.837,56.398
173.984,60.043
174.598,55.447
165.678,57.595
182.833,65.578
174.45,60.72
170.501,53.727
170.214,47.596
168.794,60.263
170.902,60.769
179.618,54.795
171.786,51.708
157.041,45.725
169.713,55.78
169.037,52.151
177.479,60.235
174.981,60.463
162.218,39.939
171.381,61.067
176.178,61.729
171.875,56.352
162.806,50.741
178.093,63.826
173.259,54.418
173.528,63.624
168.45,62.704
165.474,53.393
175.103,69.237
173.497,58.426
172.479,57.911
174.559,59.748
168.031,55.286
175.78,65.929
175.166,54.331
172.635,54.86
173.718,55.892
172.394,50.896
169.17,47.879
168.673,61.889
180.958,54.122
177.443,58.99
168.509,54.387
172.813,53.403
173.858,56.692
168.121,45.626
165.996,56.693
172.902,50.902
176.224,53.154
166.647,57.672
165.956,51.585
170.401,51.506
175.032,56.51
170.716,59.215
178.974,57.649
173.979,55.583
176.232,56.209
170.034,44.872
165.23,49.067
164.03,48.8
177.862,48.285
174.353,61.374
176.264,55.879
163.825,46.716
174.644,58.835
179.206,57.201
171.583,48.552
183.164,62.435
173.343,57.519
173.711,68.071
168.851,56.829
181.319,60.814
168.538,58.838
169.236,59.755
173.109,59.423
176.099,60.476
174.249,57.439
177.467,63.184
170.504,54.191
177.013,55.401
172.274,58.97
170.084,55.367
175.608,62.298
168.329,56.872
181.971,59.511
168.447,61.213
181.776,70.102
173.628,58.859
162.885,49.94
180.124,66.755
178.591,60.871
171.355,59.252
179.562,69.515
176.893,55.076
167.952,55.122
175.035,61.071
166.605,63.343
173.728,59.433
180.562,57.955
169.406,61.985
166.658,53.783
170.809,51.977
162.518,55.513
171.31,64.911
176.414,64.764
169.298,63.836
169.942,50.971
171.099,60.141
174.892,51.627
170.555,50.224
173.819,57.724
169.59,52.05
167.356,48.041
178.528,63.285
166.976,59.871
169.813,59.331
172.254,53.936
167.988,53.524
171.31,61.062
178.596,61.379
176.968,62.652
173.248,59.197
175.46,61.501
175.805,66.076
175.354,60.863
171.416,59.213
174.372,58.918
173.93,53.299
169.72,57.071
174.315,58.133
168.895,45.366
176.096,53.175
169.684,49.622
171.331,53.095
169.734,53.865
173.839,60.058
173.157,61.473
166.474,54.559
177.491,60.997
179.686,70.209
177.106,64.62
176.076,59.328
171.08,48.301
181.715,54.913
167.047,55.345
178.83,64.36
167.843,47.116
168.243,55.717
180.552,64.09
179.627,62.449
168.73,57.21
177.362,54.269
170.912,60.018
171.561,60.803
174.431,56.622
176.512,61.96
165.575,59.731
174.326,63.572
167.321,56.168
177.109,61.012
174.918,66.509
179.794,56.689
181.593,63.411
174.559,60.591
174.754,52.358
178.029,56.792
180.224,64.398
174.382,57.857
165.303,46.786
172.416,55.371
174.479,58.364
168.638,49.679
175.186,55.146
171.484,55.393
172.142,56.518
179.064,59.716
171.052,59.547
170.51,58.187
170.893,46.112
172.295,55.046
170.046,50.319
174.844,56.678
170.634,57.383
172.569,58.635
180.16,61.282
172.388,50.32
173.297,62.337
169.828,54.259
171.849,54.3
172.907,44.609
186.929,65.944
166.139,58.064
170.373,64.441
169.912,53.227
168.717,63.019
182.813,59.276
172.638,53.933
170.828,52.999
166.557,46.765
177.404,57.685
176.66,56.829
168.74,57.516
174.884,53.238
169.48,56.592
174.361,57.436
161.809,50.967
173.208,51.839
171.818,54.65
171.949,58.863
166.547,44.138
178.357,62.223
171.27,56.8
176.361,67.135
170.924,58.808
175.516,68.816
169.994,57.541
169.746,53.244
178.716,53.961
164.299,48.769
174.702,53.065
168.492,60.098
180.485,67.13
167.597,48.878
170.09,64.511
159.159,46.443
169.571,61.386
176.065,60.675
168.007,62.125
165.452,64.302
173.859,69.149
175.53,60.126
174.062,59.858
172.927,56.172
174.92,61.683
168.602,57.641
172.116,68.353
167.632,67.002
167.161,57.151
171.209,59.539
169.754,55.791
174.333,56.594
159.961,43.623
180.954,60.19
171.39,59.036
174.307,59.089
173.804,55.367
166.286,54.543
173.357,57.059
171.309,54.093
170.521,57.235
173.058,60.768
166.495,63.967
180.964,66.764
176.68,68.286
171.476,54.831
171.804,55.451
164.65,50.813
175.82,59.811
177.608,65.324
170.153,68.075
174.148,59.818
169.61,57.697
174.592,58.782
169.952,55.477
170.632,57.488
177.626,64.371
175.486,63.325
178.307,59.1
174.409,54.471
170.245,59.565
165.082,56.854
176.844,66.202
173.349,61.688
168.181,51.556
167.231,60.027
161.64,55.967
179.34,59.598
173.061,66.16
176.264,61.729
175.111,53.811
171.163,58.941
164.822,50.482
177.726,65.713
174.116,64.938
175.96,62.4
179.605,73.134
168.694,51.186
158.754,41.482
173.789,58.005
182.33,57.628
168.386,55.252
168.703,57.437
172.155,66.072
171.649,45.708
172.453,51.702
174.359,52.788
176.17,60.98
174.446,63.833
176.875,48.762
175.74,63.899
175.177,66.063
174.274,63.239
171.515,54.677
168.024,47.975
174.45,61.196
169.695,46.828
175.088,57.776
172.131,63.095
168.989,56.949
172.733,61.054
170.294,52.657
178.635,52.429
178.227,62.41
174.515,60.001
167.576,53.546
177.303,48.45
169.411,57.219
171.81,52.989
169.682,59.653
184.847,64.841
175.982,63.617
169.674,51.909
176.326,65.383
170.111,59.582
172.82,64.887
175.281,55.769
175.808,67.24
176.863,58.927
178.031,66.13
169.439,56.354
167.87,55.168
172.104,57.262
166.811,60.509
170.771,59.894
177.792,65.333
171.647,60.112
166.494,54.741
176.358,55.175
170.173,60.687
170.357,59.19
163.856,49.634
182.644,58.86
170.135,54.124
174.972,61.835
171.944,59.097
179.686,63.726
176.646,65.783
175.636,61.254
168.928,49.215
178.544,57.555
172.556,60.468
173.263,60.699
174.027,58.024
166.188,50.504
172.375,58.379
161.845,43.491
179.351,56.086
175.014,56.076
178.142,58.262
181.51,69.095
177.89,54.38
173.07,62.242
162.197,56.647
170.967,56.589
175.022,63.07
181.986,56.769
174.958,60.925
176.566,60.967
173.179,55.073
166.878,49.886
173.748,57.396
180.531,63.523
175.961,57.464
173.311,55.133
174.2,53.258
171.116,57.713
173.442,55.64
175.458,58.911
170.72,57.262
165.067,47.47
169.971,57.644
170.506,58.997
167.911,48.471
174.184,56.706
162.384,51.178
177.205,63.269
173.764,68.814
168.577,55.399
179.014,58.84
166.188,55.025
167.717,61.37
172.971,59.131
174.393,66.441
182.917,58.782
174.008,55.921
175.838,56.774
178.306,63.742
170.283,56.198
170.133,54.831
174.546,54.39
177.11,65.368
175.505,56.162
177.225,52.03
172.093,59.049
170.39,55.506
181.141,61.72
179.817,63.242
174.373,54.718
178.735,57.927
175.223,53.082
171.094,54.651
179.016,66.519
175.597,60.843
176.609,56.705
172.685,53.621
171.744,61.389
177.265,66.716
169.705,59.243
174.462,61.121
172.862,52.769
170.316,52.351
161.436,57.83
172.784,59.394
181.747,62.176
172.53,49.542
173.502,62.306
176.569,68.89
170.94,54.547
175.134,57.053
170.025,51.281
173.58,50.611
170.16,53.239
164.695,55.334
172.306,49.667
175.331,53.977
176.318,50.882
185.137,65.658
169.215,54.387
173.786,59.962
170.325,58.661
163.79,58.137
179.233,58.211
171.903,57.821
173.692,60.128
173.198,58.318
172.356,64.609
180.678,59.642
166.195,55.148
175.594,51.576
174.473,62.474
179.272,59.499
174.809,52.675
173.716,50.31
174.578,61.948
162.478,47.741
171.964,62.273
166.075,50.208
169.836,60.236
170.541,54.155
163.156,62.235
169.334,48.343
174.028,54.303
167.463,52.312
171.13,53.473
178.444,57.039
177.878,61.842
168.528,55.799
177.679,57.081
171.399,58.704
174.52,54.88
170.203,60.813
172.024,48.242
181.084,63.895
174.033,55.314
169.232,57.523
172.589,57.475
169.926,46.604
171.27,60.289
173.46,58.834
167.632,45.482
178.307,58.792
171.633,59.754
161.034,48.42
176.636,61.688
168.129,58.37
167.016,50.553
171.646,59.134
167.422,55.118
171.293,60.121
167.557,57.602
171.142,51.896
170.414,48.883
172.972,58.339
174.241,52.985
164.31,45.577
172.228,54.261
173.005,65.711
177.767,52.067
169.39,51.769
176.593,61.42
166.793,58.525
175.802,55.478
178.139,63.62
159.767,58.37
176.605,48.288
175.679,70.77
164.864,49.755
166.397,52.48
170.71,60.01
172.787,59.18
174.781,61.049
182.276,64.031
176.08,57.492
173.626,58.762
171.799,64.411
167.798,58.532
179.232,60.309
172.597,58.525
173.417,55.3
173.177,59.8
181.039,62.934
166.671,48.368
175.843,55.928
169.415,54.845
169.339,50.668
179.958,62.597
180.239,64.406
173.564,52.275
179.032,65.716
169.189,50.54
176.125,63.067
176.413,53.654
174.45,52.248
169.607,52.982
170.363,53.226
175.258,57.007
168.51,62.324
178.026,60.308
176.11,55.628
165.804,51.504
177.868,64.876
175.125,60.203
169.314,55.347
169.659,49.403
172.483,50.584
170.456,55.389
178.51,61.898
163.959,56.194
180.738,64.145
174.156,56.003
166.339,57.87
172.07,56.692
169.763,61.929
172.616,52.215
169.481,50.167
180.305,64.984
169.995,57.399
171.579,58.483
165.421,51.583
176.587,50.838
170.21,54.094
172.826,53.608
172.752,60.193
158.827,53.555
179.089,56.627
157.613,54.558
166.926,60.387
172.171,57.767
171.028,56.661
172.498,59.884
170.961,60.007
175.486,56.122
167.052,51.846
181.978,61.395
168.296,51.39
163.486,52.919
174.383,64.545
175.158,65.5
178.324,62.745
179.249,66.742
176.402,55.836
179.141,60.596
167.916,53.284
175.482,60.681
169.633,60.838
182.257,70.773
175.61,60.964
168.596,61.281
177.156,55.568
175.23,59.005
173.054,67.672
169.552,62.399
177.524,58.496
172.64,62.885
170.737,59.698
174.755,59.041
174.776,56.39
174.379,57.711
172.401,59.281
174.513,55.435
170.544,55.834
175.735,57.435
180.328,60.457
172.6,60.05
175.041,54.059
177.41,63.426
170.021,61.231
178.09,56.377
171.72,51.935
168.653,55.453
176.71,60.447
178.047,56.157
170.82,58.869
181.452,70.611
175.812,55.875
171.606,57.582
172.489,58.299
176.166,54.904
171.456,61.273
174.259,60.222
173.321,58.559
174.164,55.618
175.815,56.699
171.549,57.202
179.51,66.596
163.291,50.799
173.906,56.441
169.517,59.432
179.222,58.66
172.326,62.297
170.207,51.982
167.638,60.461
174.207,66.531
174.791,57.021
172.565,54.451
175.088,53.601
175.868,65.109
172.208,52.466
174.392,56.886
181.59,73.343
166.453,50.352
181.162,62.37
177.582,63.543
169.411,55.245
179.969,70.05
179.047,56.324
168.326,62.682
173.797,52.65
173.998,50.644
173.97,56.433
172.96,61.135
168.436,61.965
175.231,58.809
170.327,57.485
185.908,61.383
171.643,51.773
168.79,52.568
169.953,63.603
177.041,71.09
174.152,55.449
174.969,54.844
182.422,51.542
175.011,63.871
171.153,54.878
169.584,51.543
170.416,49.581
168.219,54.453
173.379,55.777
176.787,61.555
164.463,40.75
176.133,57.16
177.651,63.337
173.441,52.281
176.134,63.506
169.042,56.872
169.56,53.631
168.548,50.351
169.496,54.272
167.385,55.574
171.245,65.121
173.339,59.571
169.474,46.96
179.685,58.997
170.701,57.172
178.344,59.905
163.226,53.974
170.545,44.254
174.567,56.237
174.134,46.597
168.398,57.389
174.553,60.452
177.492,63.031
166.364,60.389
173.155,49.866
169.443,54.092
166.545,56.904
176.511,60.079
176.573,64.058
169.648,65.167
178.359,54.864
178.43,58.645
172.229,64.054
180.274,58.046
177.188,70.62
175.656,63.073
173.411,63.627
171.519,54.768
173.017,59.436
167.555,60.947
